[28.54215499999999, 77.118541, 'transport', 'DELHI', 'airport']
[28.5898088, 77.3625903, 'transport', 'DELHI', 'travel_agency']
[28.578603, 77.36546109999999, 'transport', 'DELHI', 'travel_agency']
[28.5355161, 77.3910265, 'transport', 'DELHI', 'travel_agency']
[28.6434419, 77.2176878, 'transport', 'DELHI', 'travel_agency']
[28.620451, 77.136535, 'transport', 'DELHI', 'travel_agency']
[28.58340859999999, 77.2072549, 'transport', 'DELHI', 'travel_agency']
[28.54844, 77.251291, 'transport', 'DELHI', 'travel_agency']
[28.657854, 77.233279, 'transport', 'DELHI', 'travel_agency']
[28.6311711, 77.2170294, 'transport', 'DELHI', 'travel_agency']
[28.630233, 77.217839, 'transport', 'DELHI', 'travel_agency']
[28.437908, 77.0364982, 'transport', 'DELHI', 'travel_agency']
[28.6315125, 77.2267183, 'transport', 'DELHI', 'travel_agency']
[28.693251, 77.449107, 'transport', 'DELHI', 'travel_agency']
[28.451486, 77.046947, 'transport', 'DELHI', 'travel_agency']
[28.5842915, 77.07155639999999, 'transport', 'DELHI', 'travel_agency']
[28.547892, 77.12620100000001, 'transport', 'DELHI', 'travel_agency']
[28.6349043, 77.03917539999999, 'transport', 'DELHI', 'travel_agency']
[28.6657144, 77.1259226, 'transport', 'DELHI', 'travel_agency']
[28.483142, 77.09554790000001, 'transport', 'DELHI', 'travel_agency']
[28.5616319, 77.2494184, 'transport', 'DELHI', 'travel_agency']
[28.603018, 77.24654799999999, 'alts', 'DELHI', 'zoo']
[28.5175882, 77.2162204, 'alts', 'DELHI', 'zoo']
[28.6451377, 77.2236904, 'alts', 'DELHI', 'zoo']
[28.6198704, 77.3019091, 'alts', 'DELHI', 'zoo']
[28.5416229, 77.2542356, 'alts', 'DELHI', 'zoo']
[28.5438255, 77.2706868, 'alts', 'DELHI', 'zoo']
[28.52791179999999, 77.20889869999999, 'alts', 'DELHI', 'zoo']
[28.6369557, 77.1072104, 'alts', 'DELHI', 'zoo']
[28.703592, 77.101338, 'alts', 'DELHI', 'zoo']
[28.71517759999999, 77.0758285, 'alts', 'DELHI', 'zoo']
[28.4401914, 77.2198531, 'alts', 'DELHI', 'zoo']
[28.592371, 77.0262328, 'alts', 'DELHI', 'zoo']
[28.398048, 77.44495309999999, 'alts', 'DELHI', 'zoo']
[29.0018827, 77.01382319999999, 'alts', 'DELHI', 'zoo']
[28.645626, 77.216858, 'stay', 'DELHI', 'lodging']
[28.5690213, 77.18531310000002, 'stay', 'DELHI', 'lodging']
[28.6339799, 77.218465, 'stay', 'DELHI', 'lodging']
[28.6315303, 77.2080661, 'stay', 'DELHI', 'lodging']
[28.60166719999999, 77.22899919999999, 'stay', 'DELHI', 'lodging']
[28.6460704, 77.2147884, 'stay', 'DELHI', 'lodging']
[28.6236309, 77.06870099999999, 'stay', 'DELHI', 'lodging']
[28.6313495, 77.2273338, 'stay', 'DELHI', 'lodging']
[28.449896, 77.07113400000001, 'stay', 'DELHI', 'lodging']
[28.5964443, 77.03609089999999, 'stay', 'DELHI', 'lodging']
[28.5641168, 77.23488110000001, 'stay', 'DELHI', 'lodging']
[28.64495, 77.193106, 'stay', 'DELHI', 'lodging']
[28.6408735, 77.21160019999999, 'stay', 'DELHI', 'lodging']
[28.546641, 77.249658, 'stay', 'DELHI', 'lodging']
[28.6300571, 77.1134495, 'stay', 'DELHI', 'lodging']
[28.5954243, 77.1708659, 'stay', 'DELHI', 'lodging']
[28.6005532, 77.21641199999999, 'stay', 'DELHI', 'lodging']
[28.6049056, 77.2234678, 'stay', 'DELHI', 'lodging']
[28.552554, 77.121234, 'stay', 'DELHI', 'lodging']
[28.6410371, 77.2117971, 'stay', 'DELHI', 'lodging']
[28.632464, 77.222687, 'food', 'DELHI', 'meal_delivery']
[28.4945345, 77.09319049999999, 'food', 'DELHI', 'meal_delivery']
[28.6398656, 77.29461959999999, 'food', 'DELHI', 'meal_delivery']
[28.504066, 77.054542, 'food', 'DELHI', 'meal_delivery']
[28.4942399, 77.08912529999999, 'food', 'DELHI', 'meal_delivery']
[28.5566027, 77.2022124, 'food', 'DELHI', 'meal_delivery']
[28.59468409999999, 77.0479691, 'food', 'DELHI', 'meal_delivery']
[28.536636, 77.21142400000001, 'food', 'DELHI', 'meal_delivery']
[28.4549821, 77.07442800000001, 'food', 'DELHI', 'meal_delivery']
[28.646826, 77.1126063, 'food', 'DELHI', 'meal_delivery']
[28.6746197, 77.4421804, 'food', 'DELHI', 'meal_delivery']
[28.6481877, 77.1711594, 'food', 'DELHI', 'meal_delivery']
[28.547681, 77.3660142, 'food', 'DELHI', 'meal_delivery']
[28.6450745, 77.0773457, 'food', 'DELHI', 'meal_delivery']
[28.6369057, 77.2861197, 'food', 'DELHI', 'meal_delivery']
[28.633147, 77.222988, 'food', 'DELHI', 'meal_delivery']
[28.50061, 77.41026, 'food', 'DELHI', 'meal_delivery']
[28.5972001, 77.3647598, 'food', 'DELHI', 'meal_delivery']
[28.420922, 77.090486, 'food', 'DELHI', 'meal_delivery']
[28.502954, 77.063254, 'food', 'DELHI', 'meal_delivery']
[28.632464, 77.222687, 'food', 'DELHI', 'meal_takeaway']
[28.4945345, 77.09319049999999, 'food', 'DELHI', 'meal_takeaway']
[28.6402423, 77.1847074, 'food', 'DELHI', 'meal_takeaway']
[28.6398656, 77.29461959999999, 'food', 'DELHI', 'meal_takeaway']
[28.504066, 77.054542, 'food', 'DELHI', 'meal_takeaway']
[28.64497849999999, 77.1217422, 'food', 'DELHI', 'meal_takeaway']
[28.4942399, 77.08912529999999, 'food', 'DELHI', 'meal_takeaway']
[28.5566027, 77.2022124, 'food', 'DELHI', 'meal_takeaway']
[28.59468409999999, 77.0479691, 'food', 'DELHI', 'meal_takeaway']
[28.646826, 77.1126063, 'food', 'DELHI', 'meal_takeaway']
[28.5863454, 77.34125019999999, 'food', 'DELHI', 'meal_takeaway']
[28.6746197, 77.4421804, 'food', 'DELHI', 'meal_takeaway']
[28.5278867, 77.2189575, 'food', 'DELHI', 'meal_takeaway']
[28.547681, 77.3660142, 'food', 'DELHI', 'meal_takeaway']
[28.6450745, 77.0773457, 'food', 'DELHI', 'meal_takeaway']
[28.6369057, 77.2861197, 'food', 'DELHI', 'meal_takeaway']
[28.5776553, 77.2385503, 'food', 'DELHI', 'meal_takeaway']
[28.633147, 77.222988, 'food', 'DELHI', 'meal_takeaway']
[28.50061, 77.41026, 'food', 'DELHI', 'meal_takeaway']
[28.5972001, 77.3647598, 'food', 'DELHI', 'meal_takeaway']
